essround,idno,yrbrn,agea,eisced,gndr,hincsrca,bthcld,eiscedp,eiscedf,eiscedm,hinctnta,iincsrc
9,9699,1962,56,3,2,2.0,1.0,2.0,88.0,88.0,7.0,2.0
9,9714,1928,90,1,1,4.0,1.0,1.0,1.0,1.0,4.0,4.0
9,9764,1938,80,6,2,4.0,1.0,66.0,2.0,2.0,5.0,66.0
9,9767,1980,38,7,1,1.0,2.0,7.0,5.0,2.0,3.0,1.0
9,9916,1992,26,5,1,1.0,2.0,66.0,6.0,6.0,4.0,1.0
9,9947,1969,49,6,1,1.0,1.0,6.0,1.0,1.0,9.0,1.0
9,9957,1989,29,2,2,1.0,2.0,66.0,6.0,1.0,4.0,66.0
9,9959,1993,25,2,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0
9,9961,1954,64,7,2,7.0,1.0,7.0,2.0,2.0,10.0,7.0
9,9990,1988,30,6,2,1.0,1.0,6.0,4.0,6.0,8.0,1.0
9,9996,1953,65,6,1,4.0,1.0,6.0,6.0,2.0,7.0,4.0
9,10006,1956,62,6,2,1.0,1.0,66.0,2.0,2.0,8.0,1.0
9,10025,1984,34,3,1,1.0,1.0,5.0,3.0,3.0,7.0,1.0
9,10029,1992,26,7,2,1.0,2.0,6.0,7.0,7.0,9.0,1.0
9,10033,1955,63,4,2,2.0,1.0,7.0,1.0,4.0,10.0,2.0
9,10081,1982,37,7,2,1.0,2.0,66.0,7.0,4.0,3.0,66.0
9,10140,2003,15,2,1,1.0,2.0,66.0,5.0,3.0,88.0,1.0
9,10224,1963,55,2,2,6.0,1.0,66.0,5.0,6.0,1.0,66.0
9,10287,1995,23,5,2,6.0,2.0,66.0,3.0,3.0,2.0,1.0
9,10329,1967,51,6,2,1.0,1.0,5.0,1.0,1.0,7.0,6.0
9,10346,1984,34,7,1,1.0,1.0,6.0,6.0,6.0,8.0,1.0
9,10369,1998,20,4,2,1.0,2.0,66.0,4.0,6.0,88.0,1.0
9,10408,1991,28,4,2,1.0,2.0,66.0,4.0,4.0,7.0,1.0
9,10421,1951,67,6,2,4.0,1.0,6.0,7.0,4.0,6.0,4.0
9,10466,1974,44,7,2,1.0,1.0,7.0,6.0,4.0,77.0,1.0
9,10511,1935,83,4,1,4.0,1.0,6.0,7.0,2.0,7.0,4.0
9,10512,2001,17,2,2,1.0,2.0,66.0,2.0,4.0,6.0,9.0
9,10540,1984,34,2,2,1.0,1.0,6.0,1.0,2.0,9.0,1.0
9,10550,2001,17,2,2,1.0,2.0,66.0,88.0,88.0,3.0,9.0
9,10581,1978,40,2,1,1.0,1.0,6.0,1.0,1.0,8.0,1.0
9,10593,1947,71,6,2,4.0,1.0,7.0,6.0,5.0,77.0,4.0
9,10619,1956,62,1,2,4.0,1.0,2.0,2.0,1.0,2.0,4.0
9,10697,1984,34,6,2,1.0,1.0,6.0,6.0,5.0,7.0,1.0
9,10754,2001,17,2,2,1.0,2.0,66.0,7.0,7.0,8.0,8.0
9,10828,1979,39,7,1,1.0,2.0,66.0,6.0,4.0,4.0,66.0
9,10905,2000,18,4,2,1.0,2.0,66.0,4.0,4.0,2.0,9.0
9,10988,1963,56,4,1,1.0,1.0,4.0,2.0,1.0,8.0,1.0
9,11020,1991,27,5,2,1.0,2.0,88.0,88.0,88.0,7.0,1.0
9,11048,1978,41,2,1,2.0,1.0,66.0,2.0,2.0,6.0,66.0
9,11064,1983,35,6,2,1.0,1.0,6.0,4.0,4.0,5.0,1.0
9,11086,1934,84,4,2,4.0,1.0,4.0,3.0,1.0,4.0,4.0
9,11129,1969,49,7,2,1.0,2.0,66.0,6.0,6.0,6.0,66.0
9,11165,1991,27,4,2,1.0,1.0,5.0,1.0,5.0,6.0,1.0
9,11173,1992,26,7,1,1.0,2.0,66.0,4.0,7.0,88.0,1.0
9,11180,1978,40,7,1,2.0,2.0,66.0,6.0,6.0,4.0,66.0
9,11213,1966,52,6,1,1.0,1.0,6.0,4.0,2.0,8.0,1.0
9,11239,1975,43,7,1,1.0,1.0,66.0,6.0,3.0,9.0,66.0
9,11296,1964,55,4,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
9,11321,1968,50,3,1,1.0,1.0,5.0,1.0,1.0,6.0,1.0
9,11439,1939,79,4,2,4.0,1.0,66.0,88.0,1.0,2.0,66.0
9,11484,1991,27,5,1,2.0,2.0,66.0,4.0,6.0,10.0,2.0
9,11505,1952,66,5,1,4.0,1.0,66.0,2.0,1.0,3.0,66.0
9,11524,1976,42,5,2,1.0,1.0,3.0,4.0,2.0,6.0,1.0
9,11551,1962,57,7,2,1.0,2.0,66.0,1.0,2.0,8.0,66.0
9,11570,1932,86,2,2,4.0,1.0,5.0,88.0,88.0,6.0,4.0
9,11575,1989,29,6,2,1.0,2.0,4.0,2.0,2.0,4.0,1.0
9,11603,1932,86,5,1,4.0,1.0,2.0,88.0,1.0,2.0,4.0
9,11617,1962,56,4,2,1.0,2.0,4.0,6.0,4.0,7.0,1.0
9,11684,2003,15,1,1,2.0,2.0,66.0,7.0,6.0,10.0,9.0
9,11952,2000,18,2,1,1.0,2.0,66.0,4.0,4.0,88.0,9.0
9,12021,1958,60,7,1,1.0,1.0,7.0,7.0,4.0,10.0,1.0
9,12104,1955,63,6,2,4.0,1.0,4.0,1.0,1.0,5.0,6.0
9,12316,1949,69,7,1,4.0,2.0,66.0,1.0,4.0,3.0,66.0
9,12328,1973,45,7,1,1.0,1.0,6.0,6.0,4.0,8.0,1.0
9,12405,1965,53,4,1,8.0,1.0,5.0,88.0,88.0,3.0,9.0
9,12415,1997,21,1,1,6.0,2.0,66.0,7.0,1.0,3.0,6.0
9,12433,1964,54,4,1,1.0,1.0,4.0,88.0,88.0,4.0,1.0
9,12449,1942,76,2,1,4.0,1.0,1.0,1.0,1.0,7.0,4.0
9,12470,1993,25,3,2,1.0,2.0,1.0,6.0,6.0,5.0,1.0
9,12593,1954,64,5,2,4.0,1.0,2.0,6.0,5.0,3.0,6.0
9,12598,1969,49,2,1,1.0,1.0,66.0,2.0,2.0,5.0,66.0
9,12612,1955,63,7,1,4.0,1.0,4.0,1.0,1.0,5.0,4.0
9,12642,1981,37,7,1,1.0,2.0,7.0,7.0,6.0,6.0,5.0
9,12690,1999,20,3,1,1.0,1.0,5.0,1.0,3.0,7.0,1.0
9,12722,1983,35,5,1,1.0,1.0,4.0,2.0,6.0,7.0,2.0
9,12755,1938,80,2,2,1.0,1.0,4.0,2.0,2.0,2.0,4.0
9,12772,1994,24,5,1,1.0,1.0,4.0,88.0,2.0,10.0,1.0
9,12794,1992,26,4,2,5.0,1.0,4.0,4.0,4.0,2.0,5.0
9,12898,1989,29,6,1,1.0,1.0,7.0,7.0,6.0,8.0,1.0
9,12938,1939,79,1,2,4.0,1.0,66.0,1.0,1.0,2.0,66.0
9,12998,1955,63,2,1,6.0,2.0,66.0,1.0,1.0,3.0,66.0
9,13005,1977,41,6,2,1.0,1.0,7.0,4.0,5.0,7.0,1.0
9,13007,1965,53,2,2,1.0,1.0,2.0,2.0,2.0,6.0,1.0
9,13029,1968,50,1,2,1.0,2.0,7.0,1.0,1.0,10.0,9.0
9,13036,2002,16,1,1,1.0,2.0,66.0,55.0,5.0,2.0,9.0
9,13061,1952,66,4,2,4.0,1.0,4.0,2.0,2.0,6.0,4.0
9,13082,1952,66,2,2,1.0,1.0,4.0,2.0,2.0,6.0,1.0
9,13086,1997,21,4,1,2.0,2.0,66.0,7.0,7.0,10.0,1.0
9,13143,1971,48,4,2,2.0,2.0,5.0,2.0,2.0,4.0,2.0
9,13159,1969,49,7,1,1.0,1.0,7.0,4.0,6.0,77.0,1.0
9,13182,2003,15,1,1,88.0,2.0,66.0,5.0,88.0,88.0,9.0
9,13225,1987,31,6,2,1.0,1.0,4.0,1.0,1.0,88.0,1.0
9,13337,1960,58,6,1,1.0,1.0,7.0,7.0,6.0,9.0,1.0
9,13355,1999,19,4,2,1.0,2.0,66.0,88.0,3.0,88.0,9.0
9,13389,1966,52,4,1,1.0,1.0,7.0,1.0,1.0,9.0,1.0
9,13423,1956,62,6,1,1.0,1.0,66.0,1.0,1.0,4.0,66.0
9,13485,1990,28,7,2,1.0,2.0,7.0,7.0,6.0,8.0,1.0
9,13490,1962,56,4,1,2.0,1.0,6.0,1.0,1.0,8.0,2.0
9,13520,1945,73,4,2,4.0,1.0,66.0,1.0,1.0,2.0,66.0
9,13648,1986,33,2,1,1.0,1.0,5.0,1.0,1.0,6.0,1.0
9,13708,1978,41,2,1,1.0,1.0,88.0,2.0,2.0,2.0,1.0
9,13749,1978,40,7,1,1.0,1.0,6.0,4.0,6.0,8.0,1.0
9,13751,1944,75,1,1,4.0,1.0,3.0,2.0,1.0,4.0,4.0
9,13781,1999,19,1,2,1.0,2.0,66.0,88.0,7.0,4.0,9.0
9,13805,1982,36,4,1,2.0,1.0,88.0,88.0,88.0,4.0,2.0
9,13869,1990,28,6,1,1.0,2.0,66.0,2.0,4.0,6.0,1.0
9,13870,1978,40,4,2,1.0,1.0,3.0,3.0,88.0,5.0,1.0
9,13947,1974,44,7,1,1.0,1.0,7.0,7.0,6.0,10.0,1.0
9,13953,1948,71,4,1,2.0,1.0,88.0,1.0,1.0,10.0,4.0
9,13988,1992,26,4,2,1.0,1.0,66.0,3.0,1.0,4.0,1.0
9,14022,1948,70,4,1,4.0,1.0,88.0,88.0,88.0,4.0,4.0
9,14046,1991,27,6,1,1.0,2.0,6.0,7.0,6.0,8.0,1.0
9,14047,1984,34,6,2,1.0,2.0,66.0,3.0,3.0,4.0,66.0
9,14120,1972,46,6,1,1.0,1.0,6.0,6.0,6.0,9.0,1.0
9,14149,1973,46,7,1,2.0,1.0,7.0,4.0,2.0,5.0,2.0
9,14277,1964,54,5,2,1.0,1.0,99.0,2.0,2.0,7.0,1.0
9,14300,1951,67,1,2,4.0,1.0,1.0,1.0,1.0,8.0,4.0
9,14381,1959,59,1,2,4.0,1.0,4.0,1.0,1.0,4.0,9.0
9,14406,1979,39,2,2,1.0,1.0,5.0,6.0,2.0,6.0,1.0
9,14424,1989,29,5,2,1.0,1.0,66.0,3.0,3.0,4.0,1.0
9,14425,1953,65,2,2,4.0,2.0,66.0,88.0,1.0,88.0,66.0
9,14454,1987,31,5,1,1.0,1.0,5.0,88.0,5.0,6.0,1.0
9,14478,1992,26,6,1,88.0,2.0,66.0,4.0,4.0,88.0,9.0
9,14574,1976,42,4,2,2.0,1.0,5.0,4.0,1.0,7.0,2.0
9,14593,2000,19,1,1,6.0,2.0,66.0,2.0,1.0,1.0,66.0
9,14609,1932,86,2,2,4.0,1.0,66.0,3.0,1.0,4.0,66.0
9,14620,1976,42,6,2,1.0,1.0,4.0,4.0,2.0,4.0,1.0
9,14725,1980,38,6,2,1.0,1.0,7.0,5.0,5.0,8.0,1.0
9,14779,1953,66,4,1,1.0,1.0,4.0,7.0,1.0,7.0,1.0
9,14852,1955,63,6,1,4.0,1.0,6.0,7.0,1.0,8.0,4.0
9,14930,1949,69,2,2,4.0,1.0,66.0,2.0,3.0,2.0,66.0
9,14983,1986,32,3,1,6.0,1.0,3.0,7.0,88.0,2.0,6.0
9,15078,1958,60,2,1,4.0,1.0,1.0,2.0,2.0,6.0,4.0
9,15134,1964,54,6,1,1.0,1.0,7.0,6.0,6.0,10.0,1.0
9,15144,1945,73,3,1,4.0,2.0,66.0,2.0,3.0,3.0,66.0
9,15150,1939,79,2,1,4.0,1.0,1.0,1.0,1.0,2.0,4.0
9,15153,1946,72,4,2,2.0,1.0,4.0,1.0,1.0,88.0,9.0
9,15209,1970,48,2,2,1.0,2.0,66.0,2.0,2.0,2.0,66.0
9,15277,1963,55,6,2,1.0,1.0,3.0,3.0,1.0,10.0,1.0
9,15299,1969,49,6,1,1.0,1.0,66.0,6.0,4.0,5.0,1.0
9,15309,1970,48,5,2,1.0,1.0,66.0,88.0,3.0,3.0,1.0
9,15360,1954,64,4,1,7.0,1.0,7.0,7.0,4.0,7.0,7.0
9,15429,1928,90,1,2,4.0,1.0,66.0,1.0,1.0,2.0,66.0
9,15541,1959,59,6,1,1.0,1.0,6.0,4.0,2.0,9.0,1.0
9,15566,1985,33,6,2,2.0,1.0,66.0,6.0,7.0,2.0,2.0
9,15567,1954,64,7,1,2.0,1.0,7.0,7.0,5.0,9.0,2.0
9,15608,1999,19,4,2,1.0,2.0,66.0,6.0,7.0,6.0,9.0
9,15634,1973,45,4,2,1.0,1.0,4.0,1.0,1.0,5.0,1.0
9,15646,1998,20,4,1,1.0,2.0,66.0,4.0,6.0,6.0,9.0
9,15661,1971,47,6,2,1.0,1.0,6.0,2.0,3.0,5.0,9.0
9,15732,1951,68,7,1,2.0,1.0,7.0,2.0,2.0,8.0,2.0
9,15772,1979,40,7,1,1.0,1.0,6.0,7.0,7.0,5.0,1.0
9,15802,1928,90,2,2,4.0,2.0,66.0,1.0,1.0,6.0,66.0
9,15866,1990,28,7,2,1.0,1.0,7.0,4.0,2.0,7.0,1.0
9,15896,1950,68,2,2,4.0,1.0,2.0,88.0,1.0,3.0,4.0
9,15935,2001,17,1,2,1.0,2.0,66.0,88.0,88.0,88.0,9.0
9,15958,1965,53,2,1,1.0,1.0,4.0,6.0,4.0,5.0,1.0
9,16030,1946,72,4,1,7.0,1.0,4.0,2.0,88.0,10.0,7.0
9,16051,1969,49,1,1,1.0,1.0,1.0,1.0,1.0,6.0,1.0
9,16086,1996,22,6,2,2.0,2.0,66.0,4.0,4.0,9.0,1.0
9,16094,1993,25,4,1,6.0,2.0,66.0,5.0,4.0,6.0,6.0
9,16140,1984,34,7,1,2.0,2.0,7.0,2.0,7.0,2.0,2.0
9,16188,2002,17,1,1,1.0,2.0,66.0,1.0,1.0,88.0,1.0
9,16247,1985,34,4,1,1.0,2.0,4.0,1.0,4.0,7.0,1.0
9,16263,1968,50,7,1,1.0,2.0,5.0,4.0,5.0,8.0,1.0
9,16288,1984,34,7,2,1.0,2.0,6.0,6.0,6.0,6.0,1.0
9,16290,1930,88,6,1,4.0,1.0,4.0,4.0,6.0,4.0,4.0
9,16442,1989,30,2,1,1.0,2.0,66.0,4.0,2.0,3.0,66.0
9,16449,1950,68,7,1,2.0,1.0,7.0,4.0,4.0,10.0,2.0
9,16476,1964,54,6,1,1.0,1.0,6.0,4.0,4.0,9.0,1.0
9,16561,1999,19,5,2,1.0,2.0,66.0,4.0,6.0,6.0,9.0
9,16577,1978,40,4,1,1.0,1.0,5.0,4.0,3.0,7.0,1.0
9,16658,2000,18,4,1,1.0,2.0,66.0,7.0,7.0,8.0,1.0
9,16763,1997,21,6,2,1.0,2.0,66.0,5.0,7.0,7.0,1.0
9,16769,2001,17,1,1,6.0,2.0,66.0,88.0,3.0,2.0,9.0
9,16804,1995,23,5,1,1.0,2.0,66.0,1.0,2.0,8.0,1.0
9,16813,1981,37,2,1,2.0,1.0,2.0,88.0,88.0,7.0,2.0
9,16832,1946,72,2,2,4.0,1.0,5.0,5.0,1.0,3.0,9.0
9,16843,1987,31,2,1,5.0,2.0,66.0,2.0,1.0,1.0,66.0
9,16934,1987,31,6,2,2.0,1.0,7.0,6.0,6.0,77.0,2.0
9,16953,1938,80,4,1,4.0,1.0,4.0,7.0,4.0,1.0,4.0
9,17026,1972,46,7,1,1.0,1.0,6.0,6.0,6.0,3.0,9.0
9,17140,1966,52,7,2,1.0,1.0,2.0,1.0,1.0,4.0,2.0
9,17150,1984,34,4,1,1.0,1.0,6.0,3.0,1.0,7.0,1.0
9,17233,1966,52,5,1,1.0,1.0,3.0,88.0,88.0,7.0,1.0
9,17254,1975,43,2,1,1.0,1.0,4.0,5.0,2.0,6.0,1.0
9,17323,1966,53,6,2,1.0,1.0,6.0,2.0,4.0,9.0,1.0
9,17325,1987,31,5,1,2.0,2.0,66.0,1.0,1.0,3.0,66.0
9,17384,1972,46,7,1,1.0,1.0,7.0,1.0,4.0,9.0,1.0
9,17435,1995,24,6,1,1.0,2.0,4.0,2.0,4.0,6.0,1.0
9,17440,1953,65,1,1,4.0,2.0,3.0,1.0,1.0,10.0,4.0
9,17486,1979,39,6,2,6.0,1.0,66.0,1.0,3.0,2.0,1.0
9,17594,1992,26,4,1,1.0,2.0,66.0,4.0,4.0,4.0,1.0
9,17601,1951,67,6,2,4.0,1.0,6.0,7.0,6.0,7.0,4.0
9,17622,1993,25,6,1,1.0,2.0,66.0,4.0,1.0,8.0,1.0
9,17628,1965,53,2,1,1.0,1.0,5.0,2.0,6.0,7.0,2.0
9,17633,1983,35,6,2,1.0,1.0,7.0,6.0,6.0,6.0,5.0
9,17679,1959,59,6,2,4.0,1.0,7.0,1.0,2.0,7.0,4.0
9,17692,1986,32,6,2,1.0,1.0,7.0,2.0,4.0,8.0,1.0
9,17725,1966,52,2,2,1.0,1.0,2.0,2.0,2.0,88.0,1.0
9,17736,1956,63,2,2,4.0,1.0,5.0,2.0,1.0,5.0,4.0
9,17762,2002,16,3,2,2.0,2.0,66.0,7.0,6.0,8.0,9.0
9,17794,1975,43,6,2,2.0,1.0,7.0,6.0,6.0,9.0,2.0
9,17908,1975,43,6,2,1.0,1.0,66.0,2.0,4.0,5.0,1.0
9,17940,1935,83,2,2,4.0,1.0,1.0,88.0,88.0,3.0,4.0
9,17956,1952,66,4,1,4.0,1.0,4.0,1.0,1.0,6.0,4.0
9,17980,1957,61,3,1,4.0,1.0,5.0,3.0,1.0,4.0,4.0
9,18101,1995,23,5,2,8.0,2.0,66.0,1.0,1.0,4.0,6.0
9,18121,1990,28,3,1,1.0,2.0,6.0,3.0,7.0,7.0,1.0
9,18127,1936,82,1,1,1.0,1.0,1.0,1.0,1.0,5.0,1.0
9,18226,1963,55,3,2,1.0,1.0,66.0,1.0,1.0,3.0,1.0
9,18238,1969,49,4,1,1.0,2.0,7.0,6.0,6.0,5.0,1.0
9,18342,1995,23,1,2,1.0,2.0,66.0,1.0,1.0,1.0,66.0
9,18452,1976,42,6,2,1.0,1.0,6.0,7.0,4.0,10.0,1.0
9,18476,1996,23,6,1,1.0,2.0,66.0,7.0,7.0,10.0,9.0
9,18560,1986,32,4,1,1.0,1.0,4.0,2.0,1.0,77.0,1.0
9,18603,1969,49,7,1,1.0,1.0,7.0,1.0,2.0,8.0,4.0
9,18604,1978,40,5,1,1.0,1.0,4.0,1.0,1.0,5.0,1.0
9,18656,1963,56,7,2,1.0,1.0,6.0,1.0,2.0,7.0,5.0
9,18732,1965,53,6,1,6.0,2.0,66.0,6.0,6.0,3.0,66.0
9,18782,1980,38,6,2,1.0,1.0,5.0,5.0,5.0,5.0,1.0
9,18804,1968,50,2,2,6.0,1.0,66.0,1.0,1.0,5.0,66.0
9,18828,1999,19,3,2,1.0,2.0,66.0,6.0,2.0,6.0,9.0
9,18863,1962,56,2,1,1.0,1.0,2.0,88.0,88.0,6.0,1.0
9,18877,1967,51,1,1,1.0,2.0,66.0,1.0,1.0,3.0,66.0
9,18899,1955,63,7,1,1.0,1.0,6.0,6.0,4.0,9.0,4.0
9,18975,1974,44,7,1,1.0,1.0,66.0,6.0,4.0,6.0,1.0
9,19050,1995,23,4,2,1.0,2.0,66.0,5.0,6.0,4.0,8.0
9,19053,1999,19,6,2,1.0,2.0,66.0,7.0,7.0,6.0,9.0
9,19102,1972,46,4,1,1.0,1.0,6.0,4.0,88.0,6.0,1.0
9,19115,1993,25,6,1,3.0,2.0,66.0,4.0,6.0,88.0,3.0
9,19189,1972,46,6,1,1.0,1.0,4.0,4.0,4.0,8.0,1.0
9,19192,1966,52,7,1,1.0,1.0,6.0,1.0,1.0,9.0,1.0
9,19239,1964,55,1,2,2.0,1.0,5.0,88.0,4.0,7.0,1.0
9,19291,2002,16,2,1,1.0,2.0,66.0,7.0,6.0,5.0,8.0
9,19358,1998,20,2,1,8.0,2.0,66.0,88.0,88.0,2.0,9.0
9,19421,1950,68,3,1,4.0,1.0,66.0,88.0,1.0,4.0,66.0
9,19423,1971,47,6,2,1.0,2.0,7.0,1.0,1.0,9.0,1.0
9,19442,1953,65,4,2,4.0,1.0,7.0,1.0,4.0,6.0,4.0
9,19447,1983,35,7,2,2.0,1.0,2.0,2.0,1.0,6.0,9.0
9,19492,1951,67,2,2,4.0,1.0,66.0,88.0,88.0,2.0,66.0
9,19516,1958,60,6,1,1.0,1.0,6.0,2.0,2.0,7.0,1.0
9,19532,1940,78,1,2,4.0,1.0,3.0,1.0,1.0,5.0,4.0
9,19534,1979,39,7,2,1.0,1.0,7.0,6.0,2.0,9.0,1.0
9,19538,1964,54,6,2,6.0,2.0,66.0,88.0,88.0,2.0,66.0
9,19565,1986,32,6,2,1.0,1.0,7.0,1.0,6.0,10.0,1.0
9,19588,1948,70,6,2,4.0,2.0,6.0,4.0,3.0,8.0,4.0
9,19598,1961,57,4,1,1.0,1.0,4.0,2.0,1.0,8.0,1.0
9,19628,1959,59,5,2,4.0,1.0,7.0,1.0,3.0,6.0,1.0
9,19770,1987,31,7,2,2.0,1.0,7.0,5.0,4.0,8.0,1.0
9,19784,1970,48,4,1,1.0,1.0,6.0,2.0,2.0,8.0,1.0
9,19879,1975,43,4,1,88.0,1.0,6.0,88.0,88.0,88.0,1.0
9,19892,1985,33,6,2,1.0,1.0,88.0,88.0,88.0,4.0,9.0
9,19952,2002,17,2,1,1.0,2.0,66.0,6.0,6.0,88.0,9.0
9,19984,1968,50,2,1,6.0,1.0,66.0,88.0,88.0,1.0,66.0
9,19990,1973,45,5,1,1.0,1.0,66.0,2.0,3.0,5.0,66.0
9,19991,1951,67,3,1,4.0,1.0,66.0,88.0,88.0,3.0,66.0
9,19993,1980,39,6,2,1.0,1.0,4.0,3.0,88.0,6.0,1.0
9,20171,1972,46,6,2,1.0,1.0,4.0,2.0,2.0,10.0,1.0
9,20239,1962,56,1,2,1.0,1.0,4.0,4.0,1.0,8.0,9.0
9,20270,1969,49,4,1,1.0,1.0,7.0,2.0,2.0,10.0,1.0
9,20278,1973,46,7,1,1.0,1.0,66.0,6.0,6.0,6.0,1.0
9,20299,1970,48,5,2,1.0,1.0,66.0,88.0,2.0,1.0,1.0
9,20328,1982,36,5,1,1.0,1.0,5.0,1.0,2.0,8.0,1.0
9,20433,1949,69,3,2,8.0,1.0,66.0,1.0,1.0,88.0,4.0
9,20451,1954,64,1,2,6.0,1.0,66.0,1.0,88.0,4.0,66.0
9,20484,1960,58,5,1,1.0,1.0,4.0,5.0,2.0,5.0,1.0
9,20517,1993,25,6,2,1.0,2.0,66.0,7.0,7.0,88.0,9.0
9,20525,1959,60,2,1,4.0,1.0,2.0,1.0,1.0,7.0,4.0
9,20526,1950,68,6,2,4.0,1.0,66.0,1.0,1.0,7.0,66.0
9,20571,1962,56,6,2,1.0,1.0,6.0,4.0,1.0,8.0,1.0
9,20578,1997,22,5,2,1.0,2.0,66.0,2.0,1.0,2.0,9.0
9,20611,1939,79,2,2,4.0,1.0,66.0,1.0,1.0,4.0,66.0
9,20628,1959,59,1,1,8.0,2.0,1.0,88.0,88.0,2.0,6.0
9,20690,1997,21,4,2,1.0,2.0,66.0,5.0,2.0,7.0,1.0
9,20726,1981,37,5,2,6.0,2.0,66.0,7.0,7.0,2.0,66.0
9,20790,1996,22,5,2,1.0,1.0,4.0,3.0,5.0,8.0,1.0
9,20796,2000,19,5,1,1.0,2.0,66.0,88.0,7.0,88.0,9.0
9,20965,1962,57,5,2,1.0,1.0,6.0,5.0,6.0,88.0,4.0
9,21078,1978,40,6,1,1.0,1.0,6.0,3.0,1.0,7.0,1.0
9,21106,1955,63,2,2,6.0,1.0,1.0,1.0,1.0,77.0,6.0
9,21117,1996,22,4,2,3.0,2.0,66.0,4.0,6.0,88.0,9.0
9,21173,1989,29,4,1,2.0,2.0,6.0,4.0,6.0,7.0,2.0
9,21245,1960,59,2,1,6.0,1.0,2.0,1.0,1.0,10.0,6.0
9,21277,1981,37,4,2,1.0,2.0,6.0,7.0,6.0,8.0,1.0
9,21282,1964,54,7,1,1.0,1.0,7.0,7.0,6.0,10.0,2.0
9,21292,1941,77,4,2,4.0,1.0,4.0,1.0,1.0,77.0,4.0
9,21348,1964,54,4,1,1.0,2.0,66.0,1.0,1.0,6.0,1.0
9,21385,2000,18,4,2,1.0,2.0,66.0,7.0,6.0,88.0,8.0
9,21474,1993,25,4,1,1.0,2.0,66.0,4.0,5.0,7.0,1.0
9,21482,1982,36,1,1,1.0,2.0,1.0,88.0,88.0,88.0,1.0
9,21530,1953,65,7,1,4.0,1.0,6.0,7.0,1.0,6.0,4.0
9,21609,1984,34,7,2,1.0,2.0,66.0,7.0,6.0,6.0,66.0
9,21633,1997,21,4,1,1.0,2.0,66.0,1.0,4.0,8.0,1.0
9,21661,1984,34,7,2,1.0,1.0,7.0,2.0,2.0,10.0,1.0
9,21801,1996,22,4,2,1.0,2.0,66.0,7.0,6.0,10.0,1.0
9,21802,1957,61,6,2,1.0,1.0,6.0,88.0,1.0,9.0,1.0
9,21975,1964,54,4,1,1.0,1.0,88.0,1.0,1.0,5.0,1.0
9,22018,1967,51,4,2,1.0,1.0,4.0,2.0,1.0,7.0,1.0
9,22021,1998,21,4,1,1.0,2.0,66.0,4.0,4.0,8.0,9.0
9,22064,1977,41,6,2,1.0,1.0,6.0,2.0,4.0,8.0,1.0
9,22065,1992,26,6,2,1.0,2.0,66.0,6.0,5.0,9.0,1.0
9,22107,1955,63,5,2,4.0,1.0,66.0,3.0,4.0,2.0,66.0
9,22166,1954,64,4,2,4.0,1.0,66.0,3.0,4.0,2.0,66.0
9,22346,1941,77,3,2,4.0,2.0,1.0,1.0,1.0,5.0,4.0
9,22460,1951,67,1,2,2.0,1.0,2.0,1.0,1.0,88.0,4.0
9,22517,1972,46,3,2,1.0,1.0,3.0,1.0,1.0,8.0,1.0
9,22520,1943,75,4,1,4.0,1.0,4.0,1.0,1.0,3.0,4.0
9,22531,1972,46,4,1,1.0,1.0,4.0,4.0,4.0,6.0,1.0
9,22557,1963,55,4,2,4.0,1.0,4.0,1.0,1.0,6.0,1.0
9,22567,1951,68,2,1,1.0,1.0,2.0,1.0,1.0,5.0,1.0
9,22577,1938,80,7,1,4.0,1.0,6.0,1.0,1.0,6.0,4.0
9,22591,1946,72,4,1,4.0,1.0,66.0,1.0,88.0,4.0,66.0
9,22660,1966,52,4,1,1.0,1.0,5.0,1.0,1.0,8.0,1.0
9,22720,1996,22,7,2,1.0,2.0,66.0,2.0,2.0,4.0,1.0
9,22755,1938,80,2,1,4.0,2.0,4.0,2.0,2.0,5.0,4.0
9,22756,1998,20,4,2,1.0,2.0,66.0,2.0,3.0,6.0,1.0
9,22758,2002,16,2,2,1.0,2.0,66.0,4.0,6.0,6.0,9.0
9,22804,1973,45,5,1,1.0,1.0,4.0,2.0,2.0,5.0,1.0
9,22840,1987,31,5,1,1.0,1.0,6.0,2.0,5.0,9.0,1.0
9,22855,1934,85,2,2,4.0,1.0,66.0,1.0,1.0,9.0,66.0
9,22860,1977,41,2,1,1.0,1.0,6.0,1.0,1.0,3.0,1.0
9,22968,1960,59,6,2,5.0,1.0,66.0,6.0,4.0,3.0,66.0
9,22975,1980,38,4,1,1.0,1.0,7.0,7.0,7.0,8.0,1.0
9,22976,1953,65,6,1,4.0,1.0,6.0,1.0,1.0,6.0,4.0
9,22982,1933,86,2,2,4.0,1.0,66.0,1.0,1.0,1.0,66.0
9,23013,1948,70,4,2,4.0,2.0,3.0,3.0,3.0,2.0,4.0
9,23096,1962,56,2,2,1.0,1.0,4.0,1.0,1.0,6.0,6.0
9,23116,1966,52,6,2,1.0,1.0,6.0,4.0,4.0,8.0,1.0
9,23164,1981,37,5,1,1.0,2.0,66.0,5.0,5.0,2.0,66.0
9,23173,1985,33,7,2,1.0,1.0,5.0,7.0,6.0,3.0,1.0
