,Scenario,Replication,Cohort,Probability
568,2,2,43,0.38461538461538464
569,2,2,44,0.3333333333333333
570,2,2,45,0.43636363636363634
571,2,2,46,0.2558139534883721
572,2,2,47,0.375
573,2,2,48,0.515625
574,2,2,49,0.3877551020408163
575,2,2,50,0.29411764705882354
576,2,2,51,0.45454545454545453
577,2,2,52,0.0
578,2,3,3,0.49206349206349204
579,2,3,4,0.36507936507936506
580,2,3,5,0.5154639175257731
581,2,3,6,0.4605263157894737
582,2,3,7,0.4336283185840708
583,2,3,8,0.3790322580645161
584,2,3,9,0.3611111111111111
585,2,3,10,0.4895833333333333
586,2,3,11,0.23655913978494625
587,2,3,12,0.358695652173913
588,2,3,13,0.4215686274509804
589,2,3,14,0.28735632183908044
590,2,3,15,0.3709677419354839
591,2,3,16,0.45098039215686275
592,2,3,17,0.5111111111111111
593,2,3,18,0.5192307692307693
594,2,3,19,0.4878048780487805
595,2,3,20,0.5806451612903226
596,2,3,21,0.3
597,2,3,22,0.3
598,2,3,23,0.4166666666666667
599,2,3,24,0.4642857142857143
600,2,3,25,0.33962264150943394
601,2,3,26,0.30434782608695654
602,2,3,27,0.46511627906976744
603,2,3,28,0.30357142857142855
604,2,3,29,0.42105263157894735
605,2,3,30,0.2727272727272727
606,2,3,31,0.40229885057471265
607,2,3,32,0.4430379746835443
608,2,3,33,0.46236559139784944
609,2,3,34,0.3508771929824561
610,2,3,35,0.42424242424242425
611,2,3,36,0.46236559139784944
612,2,3,37,0.46078431372549017
613,2,3,38,0.35789473684210527
614,2,3,39,0.48623853211009177
615,2,3,40,0.4375
616,2,3,41,0.45977011494252873
617,2,3,42,0.43636363636363634
618,2,3,43,0.49056603773584906
619,2,3,44,0.24074074074074073
620,2,3,45,0.4155844155844156
621,2,3,46,0.4666666666666667
622,2,3,47,0.2830188679245283
623,2,3,48,0.45454545454545453
624,2,3,49,0.4090909090909091
625,2,3,50,0.48148148148148145
626,2,3,51,0.3235294117647059
627,2,3,52,0.1875
628,2,3,53,0.18518518518518517
629,2,3,54,0.35294117647058826
630,2,4,3,0.44755244755244755
631,2,4,4,0.3783783783783784
632,2,4,5,0.3953488372093023
633,2,4,6,0.5181818181818182
634,2,4,7,0.4016393442622951
635,2,4,8,0.49473684210526314
636,2,4,9,0.452991452991453
637,2,4,10,0.2962962962962963
638,2,4,11,0.363013698630137
639,2,4,12,0.42857142857142855
640,2,4,13,0.4298245614035088
641,2,4,14,0.40594059405940597
642,2,4,15,0.39361702127659576
643,2,4,16,0.3723404255319149
644,2,4,17,0.35135135135135137
645,2,4,18,0.37209302325581395
646,2,4,19,0.5538461538461539
647,2,4,20,0.4842105263157895
648,2,4,21,0.34328358208955223
649,2,4,22,0.4868421052631579
650,2,4,23,0.5
651,2,4,24,0.375
652,2,4,25,0.47297297297297297
653,2,4,26,0.32857142857142857
654,2,4,27,0.375
655,2,4,28,0.3392857142857143
656,2,4,29,0.43902439024390244
657,2,4,30,0.5535714285714286
658,2,4,31,0.3953488372093023
659,2,4,32,0.36065573770491804
660,2,4,33,0.3974358974358974
661,2,4,34,0.4166666666666667
662,2,4,35,0.38028169014084506
663,2,4,36,0.40625
664,2,4,37,0.3875
665,2,4,38,0.31343283582089554
666,2,4,39,0.4470588235294118
667,2,4,40,0.42168674698795183
668,2,4,41,0.38571428571428573
669,2,4,42,0.4
670,2,4,43,0.31868131868131866
671,2,4,44,0.2980769230769231
672,2,4,45,0.43373493975903615
673,2,4,46,0.4444444444444444
674,2,4,47,0.22580645161290322
675,2,4,48,0.39436619718309857
676,2,4,49,0.3698630136986301
677,2,4,50,0.42857142857142855
678,2,4,51,0.2608695652173913
679,2,4,52,0.25
680,2,4,53,1.0
681,2,5,3,0.44
682,2,5,4,0.5238095238095238
683,2,5,5,0.36470588235294116
684,2,5,6,0.3764705882352941
685,2,5,7,0.3870967741935484
686,2,5,8,0.4891304347826087
687,2,5,9,0.3493975903614458
688,2,5,10,0.4473684210526316
689,2,5,11,0.4854368932038835
690,2,5,12,0.39361702127659576
691,2,5,13,0.41509433962264153
692,2,5,14,0.43
693,2,5,15,0.41509433962264153
694,2,5,16,0.3652173913043478
695,2,5,17,0.45
696,2,5,18,0.375
697,2,5,19,0.41228070175438597
698,2,5,20,0.40298507462686567
699,2,5,21,0.37662337662337664
700,2,5,22,0.44660194174757284
701,2,5,23,0.40404040404040403
702,2,5,24,0.5060240963855421
703,2,5,25,0.4222222222222222
704,2,5,26,0.3925233644859813
705,2,5,27,0.43023255813953487
706,2,5,28,0.5252525252525253
707,2,5,29,0.4523809523809524
708,2,5,30,0.4444444444444444
709,2,5,31,0.4111111111111111
710,2,5,32,0.37362637362637363
711,2,5,33,0.3939393939393939
712,2,5,34,0.3902439024390244
713,2,5,35,0.3142857142857143
714,2,5,36,0.4375
715,2,5,37,0.36486486486486486
716,2,5,38,0.4307692307692308
717,2,5,39,0.2987012987012987
718,2,5,40,0.36470588235294116
719,2,5,41,0.49019607843137253
720,2,5,42,0.4533333333333333
721,2,5,43,0.43209876543209874
722,2,5,44,0.37894736842105264
723,2,5,45,0.345679012345679
724,2,5,46,0.32786885245901637
725,2,5,47,0.3490566037735849
726,2,5,48,0.24444444444444444
727,2,5,49,0.48148148148148145
728,2,5,50,0.6
729,2,5,51,0.0
730,2,6,3,0.4423076923076923
731,2,6,4,0.40298507462686567
732,2,6,5,0.46153846153846156
733,2,6,6,0.36507936507936506
734,2,6,7,0.47058823529411764
735,2,6,8,0.4158415841584158
736,2,6,9,0.323943661971831
737,2,6,10,0.4189189189189189
738,2,6,11,0.390625
739,2,6,12,0.42168674698795183
740,2,6,13,0.44
741,2,6,14,0.3125
742,2,6,15,0.5
743,2,6,16,0.44660194174757284
744,2,6,17,0.37383177570093457
745,2,6,18,0.4634146341463415
746,2,6,19,0.4186046511627907
747,2,6,20,0.42990654205607476
748,2,6,21,0.4722222222222222
749,2,6,22,0.3978494623655914
750,2,6,23,0.3707865168539326
751,2,6,24,0.40540540540540543
752,2,6,25,0.32
753,2,6,26,0.35185185185185186
754,2,6,27,0.4657534246575342
755,2,6,28,0.417910447761194
756,2,6,29,0.38333333333333336
757,2,6,30,0.43820224719101125
758,2,6,31,0.4
759,2,6,32,0.26666666666666666
760,2,6,33,0.3448275862068966
761,2,6,34,0.3333333333333333
762,2,6,35,0.24
763,2,6,36,0.32608695652173914
764,2,6,37,0.19607843137254902
765,2,6,38,0.18181818181818182
766,2,6,39,0.46511627906976744
767,2,6,40,0.5
768,2,6,41,0.36363636363636365
769,2,6,42,0.3235294117647059
770,2,6,43,0.2711864406779661
771,2,6,44,0.423728813559322
772,2,6,45,0.4927536231884058
773,2,6,46,0.3188405797101449
774,2,6,47,0.4810126582278481
775,2,6,48,0.39705882352941174
776,2,6,49,0.38571428571428573
777,2,6,50,0.3974358974358974
778,2,6,51,0.3625
779,2,6,52,0.40540540540540543
780,2,6,53,0.38461538461538464
781,2,7,3,0.3695652173913043
782,2,7,4,0.4098360655737705
783,2,7,5,0.452991452991453
784,2,7,6,0.3644859813084112
785,2,7,7,0.43119266055045874
786,2,7,8,0.35353535353535354
787,2,7,9,0.3739130434782609
788,2,7,10,0.5
789,2,7,11,0.39603960396039606
790,2,7,12,0.4810126582278481
791,2,7,13,0.27380952380952384
792,2,7,14,0.4875
793,2,7,15,0.35443037974683544
794,2,7,16,0.32
795,2,7,17,0.4
796,2,7,18,0.3409090909090909
797,2,7,19,0.25842696629213485
798,2,7,20,0.36666666666666664
799,2,7,21,0.4409448818897638
800,2,7,22,0.4485294117647059
801,2,7,23,0.3828125
802,2,7,24,0.49624060150375937
803,2,7,25,0.4056603773584906
804,2,7,26,0.32432432432432434
805,2,7,27,0.4742268041237113
806,2,7,28,0.39473684210526316
807,2,7,29,0.4444444444444444
